soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,pesticide_usage_ml,total_days,yield_kg_per_hectare,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month,days_to_harvest,fertilizer_type_Inorganic,fertilizer_type_Mixed,fertilizer_type_Organic,region_East Africa,region_North India,region_South India,region_South USA,crop_type_Maize,crop_type_Rice,crop_type_Soybean,crop_type_Wheat,irrigation_type_Manual,irrigation_type_Sprinkler,irrigation_type_Unknown
0.505456634118323,0.5075376884422109,0.49395161290322576,0.564974476466096,0.4723729154108901,0.015025041736226985,0.10871018044107819,0.31666666666666665,5187.02,0.8727222507103255,0.6291440265012613,0.5999999999999999,2,2,6,109,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0.22400919012062037,0.045226130653266416,0.484375,0.5261063547570242,0.7199115933293149,0.7746243739565943,0.8224548897304522,0.6000000000000001,5792.82,0.1907879270159355,0.4406570638317473,0.4166666666666667,3,1,5,126,False,False,True,True,False,False,False,False,False,True,False,False,False,True
0.49971280873061463,0.608040201005025,0.4753024193548385,0.8518027251899194,0.726140245127587,0.7045075125208682,0.324793940744041,0.5499999999999998,3507.3,0.17317004151931947,0.9124059427555138,0.35000000000000003,2,3,7,123,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0.48219414129810456,0.9547738693467336,0.2812499999999998,0.29924836207243066,0.9411291942937511,0.981636060100167,0.2067275562486077,0.33333333333333326,3919.21,0.9343795050927869,0.79552280506392,0.26666666666666666,0,3,7,110,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.37708213670304425,0.9798994974874371,0.8251008064516128,0.958559427629728,0.8036970062286518,0.28881469115191993,0.0781911338828247,0.2666666666666666,4989.35,0.20208186733483635,0.538333747248632,0.9333333333333331,2,2,6,106,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0.6143021252153936,0.5829145728643215,0.24445564516129026,0.6724144861127861,0.5288326300984528,0.637729549248748,0.41323234573401657,0.10000000000000009,4724.77,0.005016277187499307,0.5501249757158564,0.9333333333333331,3,3,6,96,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0.6493394600804138,0.7537688442211055,0.28931451612903225,0.2861047469753608,0.05485232067510559,0.7679465776293821,0.7393628870572512,0.43333333333333335,5528.98,0.9346019471769714,0.03538855631017235,0.8333333333333333,3,1,5,116,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0.8767949454336589,0.005025125628140614,0.5725806451612903,0.10715864785562124,0.9829214386176414,0.2838063439065108,0.85208286923591,0.19999999999999996,5235.26,0.16247216271037912,0.4585581327346251,0.25000000000000006,1,2,5,102,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0.7903503733486502,0.5678391959798992,0.7636088709677418,0.17565014671007684,0.8555354631303999,0.8964941569282139,0.3276899086656271,0.10000000000000009,2739.12,0.47771835757348846,0.9361405636324673,0.0,3,2,5,96,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.7530155083285469,0.9547738693467336,0.30443548387096775,0.7257124482495279,0.00683142455294361,0.652754590984975,0.6683002895967921,0.16666666666666674,3621.67,0.9237755115767573,0.8880489468192283,0.7666666666666666,0,2,5,100,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0.6131533601378519,0.2160804020100504,0.13457661290322587,0.15326178704931875,0.7466345187864175,0.6043405676126878,0.5495656048117621,0.5666666666666664,5207.98,0.21844036870616224,0.2468114168520943,0.75,0,2,6,124,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0.5264215967834578,0.35678391959798983,0.9243951612903225,0.11206238192853413,0.8280088406670686,0.9031719532554257,0.536867899309423,0.8999999999999999,4081.37,0.6807439622748476,0.7169248964043446,0.4833333333333332,3,1,6,144,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0.1280873061458932,0.4120603015075379,0.5685483870967742,0.5608344386832269,0.6712879244524815,0.3071786310517529,0.25395411004678103,0.21666666666666656,4313.25,0.42391279629718004,0.700368568206899,0.5333333333333332,0,1,5,103,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.027283170591614003,0.4070351758793973,0.7752016129032255,0.768881385907794,0.9783001808318265,0.646076794657763,0.9942080641568278,0.9166666666666665,5668.46,0.3758172224302335,0.6826891609603103,0.6666666666666665,1,2,7,145,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.17489948305571518,0.5326633165829149,0.5332661290322578,0.7306965714056033,0.21900743419730773,0.0016694490818028873,0.463132100690577,0.44999999999999996,4127.73,0.22970304061834101,0.46027139157655705,0.14999999999999997,1,3,7,117,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.809017805858702,0.41708542713567853,0.7721774193548385,0.8873748944893285,0.01105083383564398,0.20534223706176968,0.0325239474270439,0.75,5488.85,0.7410445841838394,0.4018292719563705,0.23333333333333334,1,3,8,135,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0.502010338885698,0.28643216080402034,0.8225806451612903,0.7343944692310785,0.3158529234478603,0.5976627712854758,0.3014034306081532,0.5499999999999998,2884.17,0.2752342448067221,0.5564994882805219,0.5999999999999999,1,1,5,123,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0.49368179207352114,0.9698492462311559,0.9490927419354835,0.6739418786928737,0.7848101265822786,0.317195325542571,0.14836266429048786,0.7999999999999998,4151.71,0.8499433565405502,0.30015737126399733,0.7,3,2,6,138,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.4101091326823666,0.4120603015075379,0.534274193548387,0.389605691547088,0.251557162949568,0.3288814691151921,0.8480730674983292,0.7666666666666666,5317.63,0.26853583943941395,0.6736179568473273,0.5999999999999999,0,1,6,136,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.7234348075818496,0.5577889447236184,0.4833669354838708,0.8730254431448212,0.3299176210568616,0.9565943238731218,0.9382936065938963,0.7833333333333332,5998.29,0.9151029126941247,0.6956032681950828,0.7,3,3,7,137,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0.318782309017806,0.2814070351758797,0.4702620967741933,0.6511917681578844,0.30520393811533053,0.3589315525876462,0.09779460904433057,0.7999999999999998,5358.92,0.3708721299125831,0.4135104957570346,0.5666666666666667,1,3,8,138,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0.25761056863871346,0.9346733668341711,0.5836693548387095,0.4189075123598216,0.14848302190074336,0.3288814691151921,0.8342615281799955,0.6833333333333331,5773.86,0.2573908744616309,0.82174627526302,0.9666666666666666,3,2,6,131,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0.732050545663412,0.3467336683417086,0.1411290322580645,0.5485349089593634,0.18022905364677522,0.8898163606010017,0.032746714190242804,0.7000000000000002,2194.06,0.4125973564463844,0.8427285263079889,0.23333333333333334,1,1,6,132,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.5037334865020104,0.3718592964824121,0.6229838709677418,0.6693195064110296,0.6148282097649186,0.4824707846410685,0.005569169079973263,0.0,2066.9,0.5360553956058001,0.2860897421775017,0.49999999999999994,3,3,6,90,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.9181504882251582,0.5226130653266332,0.24294354838709675,0.6221311145946381,0.24894514767932485,0.353923205342237,0.37291156159501004,0.6000000000000001,2972.83,0.22589273903555906,0.6840023072439858,0.8499999999999999,0,2,6,126,False,False,True,False,False,True,False,False,False,False,True,False,False,True
0.3765077541642735,0.5527638190954778,0.05645161290322587,0.008802604606294478,0.167570825798674,0.4991652754590985,0.7852528402762308,0.10000000000000009,5579.16,0.2298055337312842,0.9015394644870685,0.7,3,3,7,96,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0.9244686961516372,0.683417085427136,0.2827620967741935,0.5449977893002131,0.6566204540888084,0.1786310517529216,0.9627979505457787,0.7999999999999998,5282.76,0.9295497173271975,0.2986958163177431,0.5666666666666667,3,3,7,138,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.38110281447444005,0.7386934673366836,0.7968749999999998,0.6919892278628564,0.07414104882459316,0.7445742904841404,0.09690354199153489,0.06666666666666665,3362.37,0.955556784227335,0.39625914035133425,0.7666666666666666,0,1,4,94,False,False,True,True,False,False,False,True,False,False,False,True,False,False
0.48851234922458375,0.3517587939698492,0.9485887096774193,0.4332569637043291,0.678119349005425,0.659432387312187,0.2949431944753843,0.06666666666666665,2328.15,0.38017566198540054,0.7839915421082044,0.14999999999999997,3,1,4,94,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.10252728317059168,0.0,0.3109879032258065,0.3609871779412356,0.26642555756479813,0.13188647746243742,0.44887502784584543,0.43333333333333335,2413.17,0.3540662220814367,0.09219282310929167,0.5999999999999999,2,3,7,116,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0.2886272257323378,0.3869346733668344,0.08518145161290325,0.9048193255355923,0.904761904761905,0.9782971619365608,0.3804856315437737,0.31666666666666665,3073.63,0.06315481488622782,0.434285805843015,0.4166666666666667,3,1,4,109,False,True,False,False,False,False,True,False,False,False,True,False,True,False
0.24842044801838026,0.24120603015075393,0.630040322580645,0.5960046625668235,0.19188266023709077,0.10517529215358923,0.9501002450434397,0.6499999999999999,3519.56,0.4404533430530969,0.4302200393753619,0.8166666666666667,1,2,7,129,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0.6016657093624355,0.6934673366834168,0.4828629032258063,0.17782065195546448,0.39541892706449666,0.317195325542571,0.7828024058810426,0.2833333333333332,5265.98,0.36517755650653516,0.9323770220930636,0.2,1,2,5,107,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0.9534750143595635,0.4572864321608039,0.7142137096774193,0.4398890630652359,0.2881253767329718,0.6928213689482472,0.4994430830920027,0.25,3010.73,0.7157168944843012,0.7891852945241014,0.06666666666666671,3,3,6,105,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0.5324526134405515,0.9246231155778895,0.8765120967741935,0.4196712086498655,0.03234880450070332,0.968280467445743,0.7696591668523057,0.3666666666666667,2665.35,0.04416708491330201,0.983990640841022,0.6833333333333331,3,3,7,112,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.10195290063182083,0.09547738693467345,0.22379032258064524,0.7497889786566986,0.55595740405867,0.6878130217028382,0.37402539541100466,0.7166666666666668,4354.36,0.15071211894581993,0.9981050356801666,0.4833333333333332,2,2,7,133,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11200459506031024,0.9396984924623113,0.142641129032258,0.3127135335021505,0.45288326300984527,0.20534223706176968,0.4762753397193139,0.7333333333333334,3809.79,0.3003672376280404,0.8103242158474822,0.11666666666666664,2,2,7,134,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.9302125215393452,0.7386934673366836,0.5201612903225805,0.5539209775312514,0.32790837854128985,0.42570951585976613,0.7986188460681667,0.18333333333333335,4561.92,0.3957721911201889,0.737424118310344,0.8833333333333331,3,3,6,101,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.38627225732337744,0.7035175879396984,0.20766129032258063,0.7552956308533303,0.8079164155113522,0.06176961602671116,0.18623301403430612,0.4833333333333334,2455.82,0.8632510863469246,0.5274555525068245,0.6333333333333333,3,2,6,119,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.5855829982768525,0.3467336683417086,0.8523185483870965,0.6196792475581817,0.8129395218002812,0.7061769616026712,0.5905546892403654,0.33333333333333326,2471.45,0.11688538803732418,0.37282919785218027,0.13333333333333336,3,3,6,110,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0.13411832280298686,0.38190954773869334,0.1874999999999999,0.6379275694360708,0.6919831223628693,0.64440734557596,0.16618400534640235,0.18333333333333335,3258.32,0.6198033189191717,0.8657384282300913,0.95,3,2,5,101,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.8147616312464102,0.9648241206030148,0.5095766129032258,0.4966839503195467,0.6831424552943542,0.41402337228714536,0.16662953887280016,0.8333333333333335,5044.23,0.032554935507810134,0.22415751546674656,0.28333333333333327,3,3,7,140,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0.5479609419873637,0.11055276381909573,0.11491935483870974,0.7782065195546447,0.8223829616234678,0.3656093489148582,0.4413009578970818,0.10000000000000009,4943.95,0.7518588086905192,0.2971256586760984,1.0,3,1,4,96,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.8621481906950029,0.08040201005025116,0.8724798387096775,0.11728767233409704,0.8109302792847098,0.20868113522537557,0.6106036979282692,0.6499999999999999,2556.94,0.8140997533439179,0.8055720843505969,0.5666666666666667,2,2,6,129,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.1645605973578404,0.9798994974874371,0.294858870967742,0.5748221391535031,0.9521800281293954,0.5141903171953255,0.9639117843617733,0.2833333333333332,5468.19,0.7018944570763649,0.13187521655447565,0.14999999999999997,2,2,5,107,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0.48736358414704195,0.5728643216080402,0.27066532258064524,0.41557136540857764,0.4494675507333735,0.6327212020033388,0.5157050568055247,0.9833333333333334,5509.27,0.9509482774911354,0.32674765720603194,0.0,0,2,7,149,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.8497989661114304,0.7939698492462313,0.40070564516129026,0.9721451826841916,0.8239903556359253,0.4941569282136895,0.33749164624638006,0.6000000000000001,5409.69,0.34388233021935777,0.6825105097767463,0.04999999999999999,0,3,7,126,True,False,False,False,False,False,True,True,False,False,False,True,False,False
0.12033314187248711,0.8592964824120601,0.4450604838709675,0.0,0.957805907172996,0.20033388981636058,0.3014034306081532,0.6833333333333331,3441.74,0.3720120054667265,0.9040703228739608,0.16666666666666669,3,2,6,131,False,True,False,False,False,False,True,False,False,False,True,False,True,False
0.42676622630672034,0.08542713567839177,0.09576612903225801,0.21379476667068614,0.07373920032147885,0.5926544240400666,0.006905769659166866,0.1166666666666667,5952.62,0.6944922122850167,0.47737038275815813,0.23333333333333334,0,2,6,97,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.31045376220562904,0.879396984924623,0.13810483870967738,0.7765585433498133,0.7520594735784608,0.13188647746243742,0.5306304299398531,0.6833333333333331,2656.47,0.7229190775235489,0.6279619144517192,0.14999999999999997,3,1,5,131,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0.8598506605399198,0.08040201005025116,0.10131048387096786,0.755416214478074,0.5877034358047016,0.3823038397328882,0.7919358431721988,0.6833333333333331,2336.99,0.7795080875073387,0.6904458168184466,0.8499999999999999,2,1,5,131,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0.6053991958644458,0.18592964824120584,0.3951612903225805,0.6486193174966841,0.7828008840667068,0.7929883138564273,0.3856092670973491,0.6666666666666665,4375.72,0.9876100239545625,0.9342368870632112,0.13333333333333336,3,1,5,130,True,False,False,False,False,True,False,False,False,True,False,False,True,False
0.681792073520965,0.7638190954773871,0.9621975806451613,0.7734233691064756,0.012055455093429757,0.06677796327212027,0.03876141679661396,0.41666666666666674,4026.44,0.7131072036323559,0.7671876157877979,0.4166666666666667,3,1,5,115,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.5358989086731765,0.1507537688442211,0.08417338709677424,0.07874110695767517,0.9206349206349206,0.9749582637729548,0.3263533080864335,0.7999999999999998,5338.11,0.3102816446685486,0.43709956198414934,0.95,1,3,8,138,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0.08213670304422749,0.4321608040201008,0.457157258064516,0.6111178102013748,0.30600763512155915,0.7412353923205341,0.011583871686344407,0.0,2655.33,0.5233110576296354,0.7830870704210118,0.7166666666666666,1,1,4,90,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0.7489948305571513,0.8743718592964824,0.7389112903225805,0.11793078499939713,0.8993369499698612,0.333889816360601,0.5239474270438851,0.6000000000000001,4510.13,0.45544179976625165,0.35962848765364086,0.49999999999999994,1,2,6,126,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.2518667432510052,0.10050251256281406,0.5786290322580645,0.7255918646247841,0.22483423749246534,0.5075125208681135,0.24392960570282915,0.3999999999999999,5680.91,0.9318369152007216,0.8576900622274919,0.5499999999999998,3,2,6,114,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.2449741527857554,0.9145728643216082,0.32258064516129026,0.8293339764459988,0.569620253164557,0.11853088480801333,0.22254399643573178,0.41666666666666674,2275.71,0.866649854059416,0.773614151497005,0.3166666666666666,0,3,6,115,False,False,True,False,False,True,False,True,False,False,False,False,False,False
0.0034462952326249074,0.1959798994974875,0.5685483870967742,0.30471481972748105,0.6210568615631907,0.46243739565943254,0.733125417687681,0.8333333333333335,2980.51,0.9330754804124454,0.02294145568669581,0.5333333333333332,0,3,8,140,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.7581849511774844,0.3718592964824121,0.7439516129032258,0.30833232846979386,0.20152702431183445,0.98330550918197,0.9623524170193807,0.2833333333333332,2372.11,0.8979335146393798,0.5194885509025693,0.7,2,1,5,107,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5792647903503734,0.5025125628140703,0.6421370967741933,0.3955946782426948,0.5899136025718305,0.06010016694490816,0.29137892626420137,0.41666666666666674,4802.9,0.32637834820177447,0.4523928643673001,0.23333333333333334,1,2,6,115,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.10482481332567495,0.10050251256281406,0.4531249999999998,0.3148840387475381,0.11673699015471173,0.3572621035058432,0.30786366674092225,0.1166666666666667,2361.68,0.30432175022364316,0.7046945505380564,0.5999999999999999,1,2,6,97,True,False,False,False,False,True,False,False,False,True,False,False,True,False
0.08701895462377945,0.24623115577889454,0.358366935483871,0.5152538285300858,0.675708257986739,0.25876460767946574,0.9532189797282247,0.7833333333333332,4200.48,0.46229350440288,0.8040261607820596,0.13333333333333336,0,2,7,137,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.12693854106835156,0.8241206030150754,0.375,0.6326620844889265,0.6429576049829216,0.5809682804674459,0.02071730897750057,0.9500000000000002,4583.95,0.09189240240974123,0.847465937107573,0.8166666666666667,0,1,6,147,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0.04623779437105113,0.9246231155778895,0.436491935483871,0.7272800353711968,0.4938718103275067,0.3823038397328882,0.35375361995990195,0.2833333333333332,3784.05,0.03451107261925318,0.6190458785051782,0.25000000000000006,2,1,4,107,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0.8828259620907525,0.4773869346733668,0.08820564516129037,0.38417942843361885,0.41651597347799874,0.642737896494157,0.9953218979728224,0.016666666666666607,5957.61,0.3592687885089848,0.5442820105067727,0.4833333333333332,2,3,6,91,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0.17604824813325676,0.316582914572864,0.220766129032258,0.8994332569637045,0.7775768535262207,0.056761268781302165,0.3570951214078859,0.16666666666666674,2400.54,0.2412022073813619,0.5334385145514591,0.7833333333333332,0,3,6,100,False,True,False,False,False,False,True,True,False,False,False,False,False,True
0.8463526708788055,0.7939698492462313,0.3578629032258065,0.8426383697093938,0.844484629294756,0.1752921535893155,0.6981510358654489,0.75,4802.24,0.5634510440044573,0.18749621968487729,0.9833333333333332,3,3,7,135,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.17174037909247564,0.03517587939698519,0.05645161290322587,0.6039229872583304,0.015471167369901617,0.4774624373956595,0.20093562040543553,0.75,2709.84,0.05944024026948003,0.14691751602753467,0.7,1,1,5,135,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0.8604250430786905,0.9597989949748742,0.3765120967741935,0.9458177579484708,0.39280691179425353,0.10016694490818034,0.13566495878814883,1.0,3747.47,0.6496007092523418,0.17344546432283803,0.9666666666666666,2,1,6,150,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0.8141872487076393,0.37688442211055273,0.7399193548387095,0.29526910245588656,0.17400040184850318,0.0,0.03141011361104923,0.9666666666666668,5235.23,0.6400585203645809,0.10325437565216733,0.49999999999999994,2,3,8,148,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.3440551407237221,0.316582914572864,0.6411290322580643,0.9670806704449537,0.8207755676110106,0.669449081803005,0.010247271107150818,0.7333333333333334,2271.18,0.7875657677486844,0.7204254682083007,0.04999999999999999,3,1,5,134,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0.8845491097070651,0.4924623115577891,0.38155241935483875,0.5480123799188071,0.0972473377536669,0.4791318864774625,0.45132546224103365,0.016666666666666607,3274.87,0.07409799654790383,0.16934224519674634,0.38333333333333336,0,1,4,91,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.3351522113727743,0.9849246231155777,0.9002016129032255,0.7072631536637326,0.42877235282298576,0.652754590984975,0.052572956114947667,0.19999999999999996,3637.12,0.7225247993296952,0.7299993290566538,0.26666666666666666,2,2,5,102,False,False,True,True,False,False,False,False,False,False,True,False,False,True
0.09190120620333142,0.391959798994975,0.553931451612903,0.4926644961614214,0.05023106288929069,0.0016694490818028873,0.8249053241256404,0.5,2798.7,0.20697130929506846,0.6380867499704581,0.9833333333333332,3,3,7,120,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.7843193566915566,0.46733668341708556,0.9022177419354835,0.2656055307689216,0.6401446654611213,0.38731218697829717,0.3691245266206282,0.2666666666666666,3758.96,0.22627812915477463,0.26793767036453264,0.06666666666666671,0,2,5,106,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0.8078690407811603,0.4120603015075379,0.7626008064516128,0.22794324530728732,0.05666063893911988,0.38564273789649417,0.6876809979950992,0.9333333333333331,2942.57,0.07885695997099451,0.9030458324404109,0.7166666666666666,1,2,7,146,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.16915565766800694,0.9849246231155777,0.979838709677419,0.8117287672334099,0.12216194494675514,0.42237061769616036,0.9986633994208065,0.8833333333333333,4380.19,0.9114628057297495,0.9144586288321377,0.06666666666666671,3,3,7,143,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0.5502584721424469,0.8542713567839195,0.5236895161290323,0.9209373367096751,0.007836045810729386,0.699499165275459,0.4143461795500112,0.6166666666666667,4330.71,0.9255993284779359,0.5624735377941383,0.10000000000000003,2,1,5,127,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.8779437105112006,0.2613065326633168,0.660282258064516,0.5741388319466217,0.4705645971468756,0.1702838063439066,0.6186233014034307,0.41666666666666674,2155.13,0.8795870072043052,0.6904835198288795,0.04999999999999999,3,3,7,115,False,False,True,True,False,False,False,True,False,False,False,False,False,True
0.015795519816197645,0.8140703517587937,0.30544354838709675,0.28104023473612294,0.4892505525416918,0.696160267111853,0.13366005791935845,0.8166666666666664,5303.29,0.729292227402751,0.6048284888553304,0.08333333333333331,3,3,8,139,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.7400919012062034,0.7587939698492461,0.873991935483871,0.8243096587483421,0.5129596142254372,0.1569282136894825,0.5070171530407663,0.8999999999999999,4097.14,0.173725466111453,0.8754103269196496,0.2,0,1,6,144,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0.4543365881677198,0.9195979899497488,0.710181451612903,0.27460910808312233,0.8227848101265823,0.5041736227045075,0.029627979505457785,0.6333333333333333,3784.41,0.5872440194467871,0.34924989535286644,0.16666666666666669,2,2,6,128,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0.022975301550832883,0.045226130653266416,0.8608870967741933,0.7829494754612326,0.21076953988346403,0.22036727879799667,0.20605925595901095,0.5333333333333332,2080.21,0.9678479104697036,0.6821578138863242,0.4666666666666666,1,3,7,122,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.8004020677771398,0.22110552763819102,0.613407258064516,0.9469030105711647,0.7114727747639141,0.7095158597662772,0.8966362218756962,0.2666666666666666,2872.84,0.6776420642625415,0.8244689533484082,0.4000000000000001,0,2,5,106,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1.0,0.9648241206030148,0.8462701612903223,0.5634872784275897,0.591922845087402,0.28213689482470783,0.06282022722209848,0.33333333333333326,5445.97,0.656546339218253,0.9525260015581911,0.6499999999999999,1,2,6,110,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.7647903503733487,0.8994974874371859,0.8119959677419353,0.8055790023714782,0.5981514968856741,0.659432387312187,0.02450434395188239,0.2666666666666666,5627.65,0.38845810642052103,0.034366268974177494,0.7,1,2,5,106,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0.6852383687535901,0.6381909547738696,0.47933467741935476,0.944571727159452,0.35543500100462133,0.2988313856427379,0.8774782802405882,0.10000000000000009,3883.12,0.2587171593649399,0.8084795222082248,0.7666666666666666,1,1,4,96,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0.21883974727168298,0.22110552763819102,0.8785282258064515,0.42184171389525316,0.8862768736186458,0.3706176961602672,0.85208286923591,0.9166666666666665,4537.59,0.4724791979017099,0.19381525424747226,0.11666666666666664,3,2,6,145,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.41068351522113733,0.8693467336683418,0.15221774193548387,0.9965030748824311,0.3395619851316055,0.986644407345576,0.31610603697928263,0.8166666666666664,2323.25,0.6314366876019527,0.17607075548220807,0.6333333333333333,0,3,7,139,False,False,True,True,False,False,False,True,False,False,False,False,False,True
0.20591614014933945,0.7738693467336684,0.581149193548387,0.15852727199646294,0.7842073538276072,0.7796327212020033,0.43372688794831815,0.44999999999999996,5861.31,0.0045034913318051095,0.5335316955639633,0.7333333333333332,0,2,6,117,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0.18696151636990244,0.6733668341708543,0.6315524193548387,0.2493669359700953,0.6921840466144266,0.343906510851419,0.38338159946535977,0.16666666666666674,2261.15,0.2983035227843792,0.2902348201571412,0.7333333333333332,2,3,6,100,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.3400344629523263,0.8994974874371859,0.362399193548387,0.18867317818240287,0.9477596945951378,0.9181969949916526,0.22789039875250613,0.21666666666666656,4936.31,0.5049225520400775,0.12233295012788004,0.7166666666666666,0,3,6,103,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0.770534175761057,0.6231155778894473,0.598790322580645,0.04750994814904139,0.1040787623066104,0.8363939899833055,0.11494764981064828,0.1166666666666667,4189.13,0.7023365386986772,0.20478177317308166,0.6833333333333331,0,2,5,97,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0.6605399195864445,0.6582914572864325,0.2721774193548385,0.6079022468748745,0.133212778782399,0.8297161936560935,0.7193138783693475,0.1166666666666667,5139.04,0.1986574363077369,0.1990281836261789,0.26666666666666666,1,1,4,97,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.2923607122343481,0.03517587939698519,0.5005040322580645,0.20800675268298568,0.9328912999799076,0.3288814691151921,0.672087324571174,0.6000000000000001,4676.09,0.950139462699073,0.7796212975443475,0.08333333333333331,0,1,6,126,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.4546237794371052,0.9748743718592965,0.2661290322580645,0.049640258852847785,0.8123367490456098,0.8731218697829717,0.8024058810425485,0.7833333333333332,2463.6,0.009511240772016594,0.13758684710703228,0.6499999999999999,2,2,6,137,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0.9554853532452615,0.26633165829145744,0.7389112903225805,0.37376904216407414,0.33976290938316256,0.11185308848080133,0.27132991757629765,0.8999999999999999,3912.98,0.6492666057259701,0.7970291229468631,0.11666666666666664,0,2,7,144,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.41355542791499145,0.5879396984924621,0.8089717741935483,0.6810161180111742,0.17741611412497493,0.3789649415692822,0.027845845399866342,0.7666666666666666,5893.78,0.48334903292943576,0.4878076074961397,0.8833333333333331,3,3,8,136,False,True,False,False,False,True,False,False,False,False,True,True,False,False
